,sq2 (s'active si E06a>=condition),,,, ,E06a1,,,Évaluez la fréquence ou l'intensité de l'énoncé : votre enfant vous reproche ou vous accuse d'être dangereux.se ou de présenter un danger pour sa sécurité.,,sq2,,,3,,E4A,Nulle / Très faible / Faible / Moyenne / Élevé / Très élevé / S.O.,10,30,0%,50%,50%, -   , 15 , 15 ,B:Altération/dévoiement de la réalité,,,,,,,,,🔶,Idem ? Texte adapté pour la dangerosité ? ,,🔴,,"
Il est important de sécuriser et rassurer un enfant qui en vient à croire que son parent a abandonné la famille ou qu'il ou elle a été abandonné par conséquent. Si cette réflexion vous semble être induite par l'autre parent, référez-vous à la méthode ADR afin de vous assurer de ne pas aggraver le conflit ou l'instrumentalisation possible de l'enfant.  


Conseils :

The only advise I can give you is to make sure you find a way to explain the situation without « incriminating » the other parent (coparent). Leave the other parent out of the « equation » as much as possible. Prepare some phrases / answers that will help you get out of delicate questions such as : Yes, but mom said … 

Ex.: I am sorry Mom feels this way but it is a misunderstanding and misunderstandings happen (et c’est pas grave). Remember that your goal is to ease your child’s mind and take the « false drama » imposed by the other parent out of the situation.",, , , , , , , , , , , , , , , , , , ,1,1,50, 17 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,, ,E07,,,"Dans quelle mesure cet énoncé s'applique-t-il à votre situation : votre enfant se sent coupable de passer du temps avec vous car cela indispose, contrarie ou fait de la peine à l'autre parent ?",, ,,,1,,E3A,"Pas du tout d’accord / Pas d’accord / Ni d’accord, ni pas d’accord / Partiellement d’accord / D’accord / Tout à fait d’accord / S.O.",4,4,0%,100%,0%, -   , 4 , -   ,"C: Chantage affectif, loyauté, manipulation",,,,,,,,,🔶,"Notion de conflit de loyauté et de parentification. 

Il est important de rassurer un enfant et l'amner à retrouver sa ""position"" d'enfant et non de ""parent de son parent"". 

https://www.psychologies.com/Famille/Relations-familiales/Parents/Articles-et-Dossiers/Parentification-de-l-enfant-ces-parents-qui-inversent-les-roles",,🔴,,"Selon le degré … notion de CL + parentification volontaire ou involontaire ?  

Iván Boszormenyi-Nagy et Geraldine M. Sparks, dans leur ouvrage Invisible loyalties (Routledge)

https://www.psychologies.com/Famille/Relations-familiales/Parents/Articles-et-Dossiers/Parentification-de-l-enfant-ces-parents-qui-inversent-les-roles

",, , , , , , , , , , , , , , , , , , ,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,, ,E08,,,"Évaluez la fréquence ou l'intensité de l'énoncé : votre enfant vous reproche de lui manquer de respect en ne respectant pas ses choix, besoins, désirs, rythme, etc.",, ,,,3,,E4A,Nulle / Très faible / Faible / Moyenne / Élevé / Très élevé / S.O.,4,0,0%,0%,100%, -   , -   , -   ,"C: Chantage affectif, loyauté, manipulation",,,,,,,,,🔶,"sommes-nous en présence d'un ado qui a besoin d'autonomie ou d'un enfant qui reçoit une pression  interférence temps 
question qui être évaluer ensemble : l'enfant subit une pression pour passer plus de temps chez l'autre parent.  ",, ,,"Conseils / Principe de base 

The only advise I can give you is to make sure you find a way to explain the situation without « incriminating » the other parent (coparent). Leave the other parent out of the « equation » as much as possible. Prepare some phrases / answers that will help you get out of delicate questions such as : Yes, but mom said … 

Ex.: I am sorry Mom feels this way but it is a misunderstanding and misunderstandings happen (et c’est pas grave). Remember that your goal is to ease your child’s mind and take the « false drama » imposed by the other parent out of the situation.",, , , , , , , , , , , , , , , , , , ,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,, ,E9,,,Dans quelle mesure cet énoncé s'applique-t-il à votre situation ? Votre enfant vous tient responsable de la peine (détresse) de son autre parent. ,, ,,,1,,E6,Pas du tout/ Un peu/ Normalement / Beaucoup / Énormément/ Trop / S.O.,4,4,0%,50%,50%, -   , 2 , 2 ,"C: Chantage affectif, loyauté, manipulation",,,,,,,,, ,,, ,,"Conseils / Principe de base 

The only advise I can give you is to make sure you find a way to explain the situation without « incriminating » the other parent (coparent). Leave the other parent out of the « equation » as much as possible. Prepare some phrases / answers that will help you get out of delicate questions such as : Yes, but mom said … 

Ex.: I am sorry Mom feels this way but it is a misunderstanding and misunderstandings happen (et c’est pas grave). Remember that your goal is to ease your child’s mind and take the « false drama » imposed by the other parent out of the situation.",, , , , , , , , , , , , , , , , , , ,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,À mettre en réaction avec PCR, ,E10,,,Dans quelle mesure cet énoncé s'applique-t-il à votre situation ? Votre enfant cherche à vous convaincre des qualités de l’autre parent.,, ,,,2,,E1A,Jamais / Rarement / Parfois / Régulièrement / Souvent / Toujours / S.O.,2,4,0%,50%,50%, -   , 2 , 2 ,"C: Chantage affectif, loyauté, manipulation",,,,,,,,,🔶,"Principe de base ? 
Un enfant qui cherche à convaincre son parent des qualités de son autre parent est un enfant qui demande indirectement que vous lui donniez le droit d'aimer son parent malgré ses imperfections.  

nous vous invitons à vous référer à la méthode ADR 

",,🔴,,"""Conflit de loyauté apparent. Il est important de rassurer un enfant 

Un enfant qui cherche à convaincre son parent des qualités de son autre parent est un enfant qui demande indirectement que vous lui donniez le droit d'aimer son parent malgré ses imperfections.  

* indique peut-être que le PCR nourrit le conflit de loyauté ?

(ici = important pour les recommandations car c’est évident que l’enfant croit que vous êtes contre l'autre parent et pour soulager un enfant = toute les interventions devraient être pour l’enfant pas contre l'autre parent """,, , , , , , , , , , , , , , , , , , ,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"intensité 2 si âge (B02) >= 8 ans;
Intensité 3 si âge (B02) < 8 ans",,, ,E11,,,"Dans quelle mesure votre enfant vous ignore lorsqu’il ou elle est en compagnie de l'autre parent et qu'il vous croise à l’école, lors d'événements sportifs, etc. ?",, ,,,2,3,E1A,Jamais / Rarement / Parfois / Régulièrement / Souvent / Toujours / S.O.,1,2,100%,0%,0%, 2 , -   , -   ,"C: Chantage affectif, loyauté, manipulation",,,,,,,,, ,,, ,,,, , , , , , , , , , , , , , , , , , ,1,1,14, 3 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"intensité 2 si âge (B02) >= 10 ans;
Intensité 3 si âge (B02) < 10 ans",,, ,E12,,,Arrive-t-il que votre enfant dénigre vos compétences parentales devant l’autre parent ?,, ,,,2,3,E1A,Jamais / Rarement / Parfois / Régulièrement / Souvent / Toujours / S.O.,1,3,0%,0%,100%, -   , -   , 3 ,D: Dénigrement,,,,,,,,, ,,, ,,,, , , , , , , , , , , , , , , , , , ,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"s'active si PCR a NC (B07 n'égale pas ""célibataire"")",,,,, ,E13,,,Dans quelle mesure cet énoncé s'applique à votre situation ? Votre enfant dénigre ouvertement votre nouvelle famille (nouveau conjoint + enfant(s) né(s) d’une nouvelle union). ,, ,,,2,,E1A,Jamais / Rarement / Parfois / Régulièrement / Souvent / Toujours / S.O.,0,0,0%,0%,100%, -   , -   , -   ,D: Dénigrement,,,,,,,,, ,,, ,,,, , , , , , , , , , , , , , , , , , ,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"s'active si PFAa NC (B08 n'égale pas ""célibataire"")",,,,, ,E14,,,"Dans quelle mesure votre enfant laisse-t-il ou elle entendre que sa ""vraie"" famille est avec l’autre parent ?",, ,3,,2,,E3A,"Pas du tout d’accord / Pas d’accord / Ni d’accord, ni pas d’accord / Partiellement d’accord / D’accord / Tout à fait d’accord / S.O.",7,14,0%,100%,0%, -   , 14 , -   ,D: Dénigrement,,,,,,,,,🔶,"Si cette idée vient de l'autre parent, il faut faire attention au CL 
Ouvrir un dialogue, discussion franche avec l'enfant / mobilisation / impliquer l'enfant dans la recherche de solutions ",, ,,,, , , , , , , , , , , , , , , , , , ,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,sq1 (s'active si E14>=condition),,,, ,E14a,,,"Dans quelle mesure diriez-vous que pour votre enfant, la nouvelle famille de l'autre parent (famille recomposée ou non) a plus de valeur que la vôtre ? ",,sq1,,,3,,E3A,"Pas du tout d’accord / Pas d’accord / Ni d’accord, ni pas d’accord / Partiellement d’accord / D’accord / Tout à fait d’accord / S.O.",,,,,,,,,D: Dénigrement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,, ,E15,,,Évaluez l'intensité et la fréquence de l'énoncé : il arrive à votre enfant d'être agressif envers vous à son retour d'un séjour chez l'autre parent.,,>=3,3,,2,,E4A,Nulle / Très faible / Faible / Moyenne / Élevé / Très élevé / S.O.,7,14,0%,100%,0%, -   , 14 , -   ,D: Dénigrement,,,,,,,,, ,,, ,,,, , , , , , , , , , , , , , , , , , ,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,sq1 (s'active si E15>=condition),,,, ,E15a,,,Évaluez la fréquence et/ou l'intensité de l'énoncé : votre enfant vous accuse de voler de l’argent à son autre parent ou d'être responsable de son apauvrissement ?,,sq1,,,1,,E4A,Nulle / Très faible / Faible / Moyenne / Élevé / Très élevé / S.O.,4,4,0%,0%,100%, -   , -   , 4 ,D: Dénigrement,,,,,,,,,🔶,Méthode ADR ,,🔴,,,, , , , , , , , , , , , , , , , , , ,1,1,35, 7 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"intensité 2 si âge (B02) >= 12 ans;
Intensité 3 si âge (B02) < 12 ans",,, ,E16,,,Dans quelle mesure votre enfant demande à changer les horaires de garde et de visite à la faveur de l'autre parent?,,>=3,3,,2,3,E1A,Jamais / Rarement / Parfois / Régulièrement / Souvent / Toujours / S.O.,7,21,50%,0%,50%, 11 , -   , 11 ,E: Interférence temps et/ou communication,,,,,,,,, ,,, ,,,, , , , , , , , , , , , , , , , , , ,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,sq1 (s'active si E16>=condition),,,, ,E16a,,,Dans quelle mesure votre enfant impose des changements d’horaires et de visite à la faveur de l'autre parent sans vous consulter au préalable et sans votre autorisation ?,,sq1,,,3,,E1A,Jamais / Rarement / Parfois / Régulièrement / Souvent / Toujours / S.O.,0,0,100%,0%,0%, -   , -   , -   ,E: Interférence temps et/ou communication,,,,,,,,, ,,, ,,,, , , , , , , , , , , , , , , , , , ,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,sq1 (s'active si E16>=condition),,,, ,E16b,,,"Arrive-t-il à votre enfant de changer d’idée concernant une activité prévue à l’horaire avec vous? D’abord enthousiaste, il trouve (subitement / dernières minutes) des excuses pour ne pas participer à l’activité ?",,sq1,,,2,,E1A,Jamais / Rarement / Parfois / Régulièrement / Souvent / Toujours / S.O.,0,0,100%,0%,0%, -   , -   , -   ,E: Interférence temps et/ou communication,,,,,,,,, ,,, ,,,, , , , , , , , , , , , , , , , , , ,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,sq1 (s'active si E16>=condition),"intensité 2 si âge (B02) >= 10 ans;
Intensité 3 si âge (B02) < 10 ans",,, ,E16c,,,Évaluez l'intensité et/ou la fréquence de l'énoncé : votre enfant subit une pression pour passer plus de temps chez l'autre parent?,,sq1,,,2,3,E4A,Nulle / Très faible / Faible / Moyenne / Élevé / Très élevé / S.O.,0,0,50%,50%,0%, -   , -   , -   ,E: Interférence temps et/ou communication,,,,,,,,, ,,, ,,,, , , , , , , , , , , , , , , , , , ,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,, ,E18,,,"Dans quelle mesure cet énoncé s'applique à votre situation ? Votre enfant ne répond pas à vos messages (texto, messenger, instagram, etc.) lorsqu’il est chez l’autre parent. ",,,,,2,,E1A,Jamais / Rarement / Parfois / Régulièrement / Souvent / Toujours / S.O.,2,4,100%,0%,0%, 4 , -   , -   ,E: Interférence temps et/ou communication,,,,,,,,,🔶,"Apprendre à lire les signes : différences entre un enfant pressé d'aller jouer et un enfant qui est bête et se cmporte différemment et de manière presque arrogante (pour le bénéfice d l'autre parent qui écroute). 

ATTN : pression sur l'enfant / ne pas prendre ombrage du fait que l'enfant est bête au téléphone. ",, ,,"Apprendre à lire les signes : différences entre un enfant pressé d'aller jouer et un enfant qui est bête et se cmporte différemment et de manière presque arrogante (pour le bénéfice d l'autre parent qui écroute). 

ATTN : pression sur l'enfant / ne pas prendre ombrage du fait que l'enfant est bête au téléphone. ",, , , , , , , , , , , , , , , , , , ,1,1,25, 5 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"s'active si PFAa NC (B08 n'égale pas ""célibataire"")",,,,, ,E20,,,Dans quelle mesure cet énoncé s'applique à votre situation ? Votre enfant considère le nouveau conjoint ou à la nouvelle conjointe comme son père ou sa mère.,,,,,2,,E1A,Jamais / Rarement / Parfois / Régulièrement / Souvent / Toujours / S.O.,1,2,50%,50%,0%, 1 , 1 , -   ,F: Interférence lien affectif ou symbolique,,,,,,,,,🔶,"??? 
Important pour un enfant que les frontières soient claires et que la valeur symbolique soit respectée  ",,🔴,,,, , , , , , , , , , , , , , , , , , ,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,, ,E21,,,Êtes-vous d'accord ou pas d'accord avec l'énoncé suivant : les jouets et les vêtements de votre enfant se promène d’une maison à l’autre simplement.,, ,3,,1,,E3B,"Tout à fait d’accord / D'accord / Partiellement d'accord / Ni d'accord, ni pas d'accord / Pas d'accord / Pas du tout d'accord / S.O.",4,4,100%,0%,0%, 4 , -   , -   ,F: Interférence lien affectif ou symbolique,,,,,,,,,🔶,"???
On veut pas faire la morale … mais devrait-on informer sur le stress que cela impose à l'enfant, ce refus de la preésence de l'autre parent ?  ",, ,,,, , , , , , , , , , , , , , , , , , ,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,sq1 (s'active si E21>=condition),,,, ,E21a,,,Dans quelle mesure cet énoncé s'applique à votre situation ? L'autre parent refuse que votre enfant apporte des objets qui proviennent de votre demeure ou de votre milieu.,, ,,,2,,E1A,Jamais / Rarement / Parfois / Régulièrement / Souvent / Toujours / S.O.,1,2,50%,50%,0%, 1 , 1 , -   ,F: Interférence lien affectif ou symbolique,,,,,,,,, ,,, ,,,, , , , , , , , , , , , , , , , , , ,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,, ,E22,,,Dans quelle mesure êtes-vous d'accord avec l'énoncé suivant ? Votre enfant connait des informations personnelles ou intimes de vous dont vous n'avez jamais discuté avec lui.,, ,3,,2,,E3A,"Pas du tout d’accord / Pas d’accord / Ni d’accord, ni pas d’accord / Partiellement d’accord / D’accord / Tout à fait d’accord / S.O.",10,20,0%,50%,50%, -   , 10 , 10 ,F: Interférence lien affectif ou symbolique,,,,,,,,, ,,, ,,"comprendre ce que cela signifie pour l'enfant de prendre la responsabilité du bonheur ou de la défense d'un parent :  comprendre la PARENTIFICATION :  

Article de vulgarisation : 
https://www.psychologies.com/Famille/Relations-familiales/Parents/Articles-et-Dossiers/Parentification-de-l-enfant-ces-parents-qui-inversent-les-roles

Ouvrages de références : 
Jean-François Le Goff (disparu en 2017) L'Enfant, parent de ses parents (L'Harmattan) et  Thérapeutique de la parentification : une vue d'ensemble

conflit de loyauté
parentification / rendre l'enfant responsable de l'issue ou de la résolution // importance de laisser les enfants hors du conflit / nuancer conseil selon le groupe d'âge // Attention : L'impact sur l'enfant d'être instrumentalisé et mis au courant des enjeux qui en principe de le concerne pas. Conflit de loyauté dans lequel il est placé.



Départager ce qui pourrait être dit et ce qui ne doit pas l'être.",, , , , , , , , , , , , , , , , , , ,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,sq1 (s'active si E22>=condition),,,, ,E22a,,,Les souvenirs de votre enfant commencent à être déformés (ex.: souvenirs heureux de la petite enfance vus aujourd'hui négativement).,,sq1,,,3,,E3A,"Pas du tout d’accord / Pas d’accord / Ni d’accord, ni pas d’accord / Partiellement d’accord / D’accord / Tout à fait d’accord / S.O.",4,12,0%,100%,0%, -   , 12 , -   ,F: Interférence lien affectif ou symbolique,,,,,,,,, ,,,🔴,,Interférence sur le lien symbolique qui  vous unit à votre enfant. ,, , , , , , , , , , , , , , , , , , ,0,,40, 10 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"intensité 1 si âge (B02) >= 8 ans;
Intensité 2 si âge (B02) < 8ans",,, ,E17,,,"Dans quelle mesure cet énoncé s'applique à votre situation ? Votre enfant tient le rôle de messager et a la responsabilité de vous communiquer les informations concernant la logistique familiale (ex. : horaires école et activités sportives, gestion lunch, vêtements, etc.).",, ,,,1,2,E3A,"Pas du tout d’accord / Pas d’accord / Ni d’accord, ni pas d’accord / Partiellement d’accord / D’accord / Tout à fait d’accord / S.O.",4,4,100%,0%,0%, 4 , -   , -   ,G: Parentification,,,,,,,,, ,,, ,,,, , , , , , , , , , , , , , , , , , ,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,, ,E23,,,Dans quelle mesure êtes-vous d'accord avec l'énoncé suivant ? Votre enfant se sent responsable du bonheur de l’autre parent et/ou sent le besoin de le protéger.,, ,,,1,,E3A,"Pas du tout d’accord / Pas d’accord / Ni d’accord, ni pas d’accord / Partiellement d’accord / D’accord / Tout à fait d’accord / S.O.",7,7,0%,100%,0%, -   , 7 , -   ,G: Parentification,,,,,,,,,🔶,parentification /  ,, ,,"comprendre ce que cela signifie pour l'enfant de prendre la responsabilité du bonheur ou de la défense d'un parent :  comprendre la PARENTIFICATION :  

Article de vulgarisation : 
https://www.psychologies.com/Famille/Relations-familiales/Parents/Articles-et-Dossiers/Parentification-de-l-enfant-ces-parents-qui-inversent-les-roles

Ouvrages de références : 
Jean-François Le Goff (disparu en 2017) L'Enfant, parent de ses parents (L'Harmattan) et  Thérapeutique de la parentification : une vue d'ensemble

conflit de loyauté
parentification / rendre l'enfant responsable de l'issue ou de la résolution // importance de laisser les enfants hors du conflit / nuancer conseil selon le groupe d'âge // Attention : L'impact sur l'enfant d'être instrumentalisé et mis au courant des enjeux qui en principe de le concerne pas. Conflit de loyauté dans lequel il est placé.



Départager ce qui pourrait être dit et ce qui ne doit pas l'être.",, , , , , , , , , , , , , , , , , , ,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,, ,E24,,,"Dans quelle mesure êtes-vous d'accord avec l'énoncé suivant : votre enfant a été informé du contexte juridique, financier et autres associé au conflit vous opposant à l'autre parent par l'autre parent",, ,,,2,,E3A,"Pas du tout d’accord / Pas d’accord / Ni d’accord, ni pas d’accord / Partiellement d’accord / D’accord / Tout à fait d’accord / S.O.",10,20,100%,0%,0%, 20 , -   , -   ,G: Parentification,,,,,,,,, ,,, ,,"comprendre ce que cela signifie pour l'enfant de prendre la responsabilité du bonheur ou de la défense d'un parent :  comprendre la PARENTIFICATION :  

Article de vulgarisation : 
https://www.psychologies.com/Famille/Relations-familiales/Parents/Articles-et-Dossiers/Parentification-de-l-enfant-ces-parents-qui-inversent-les-roles

Ouvrages de références : 
Jean-François Le Goff (disparu en 2017) L'Enfant, parent de ses parents (L'Harmattan) et  Thérapeutique de la parentification : une vue d'ensemble

conflit de loyauté
parentification / rendre l'enfant responsable de l'issue ou de la résolution // importance de laisser les enfants hors du conflit / nuancer conseil selon le groupe d'âge // Attention : L'impact sur l'enfant d'être instrumentalisé et mis au courant des enjeux qui en principe de le concerne pas. Conflit de loyauté dans lequel il est placé.



Départager ce qui pourrait être dit et ce qui ne doit pas l'être.",, , , , , , , , , , , , , , , , , , ,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,E25,,,Dans quelle mesure diriez-vous que votre enfant sent le besoin de protéger l’autre parent ou de défendre ses intérêts ?,,,,,2,,E4A,Nulle / Très faible / Faible / Moyenne / Élevé / Très élevé / S.O.,4,8,50%,50%,0%, 4 , 4 , -   ,G: Parentification,,,,,,,,,🔶,idem q-E23 ,,,,"comprendre ce que cela signifie pour l'enfant de prendre la responsabilité du bonheur ou de la défense d'un parent :  comprendre la PARENTIFICATION :  

Article de vulgarisation : 
https://www.psychologies.com/Famille/Relations-familiales/Parents/Articles-et-Dossiers/Parentification-de-l-enfant-ces-parents-qui-inversent-les-roles

Ouvrages de références : 
Jean-François Le Goff (disparu en 2017) L'Enfant, parent de ses parents (L'Harmattan) et  Thérapeutique de la parentification : une vue d'ensemble

conflit de loyauté
parentification / rendre l'enfant responsable de l'issue ou de la résolution // importance de laisser les enfants hors du conflit / nuancer conseil selon le groupe d'âge // Attention : L'impact sur l'enfant d'être instrumentalisé et mis au courant des enjeux qui en principe de le concerne pas. Conflit de loyauté dans lequel il est placé.



Départager ce qui pourrait être dit et ce qui ne doit pas l'être.",,,,,,= > 4,,,,,,,,,,,,,,1,1,39, 10 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,, ,E26,,,Dans quelle mesure diriez-vous que le comportement et/ou l'attitude de votre enfant change en présence de l’autre parent ? ,, ,,,2,,E4A,Nulle / Très faible / Faible / Moyenne / Élevé / Très élevé / S.O.,4,8,50%,50%,0%, 4 , 4 , -   ,"H: Rôle actif, Réponse au CC, r",,,,,,,,, ,,, ,,,, , , , , , , , , , , , , , , , , , ,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,, ,E27,,,Dans quelle mesure notez-vous un changement au niveau du comportement de votre enfant à son retour de garde ?,,>=3,3,,2,,E1A,Jamais / Rarement / Parfois / Régulièrement / Souvent / Toujours / S.O.,4,8,100%,0%,0%, 8 , -   , -   ,"H: Rôle actif, Réponse au CC, r",,,,,,,,,🔶,point d'info visible sur fréquence =+3 ,, ,,,, , , , , , , , , , , , , , , , , , ,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,sq1 (s'active si E27>=condition),,,, ,E27a,,,"De manière générale, au retour d'un séjour chez l'autre parent, votre enfant vous paraît :",calme (0)/ neutre(0) / enjoué.e(0) / taciturne(1) / anxieux(1) / agressif (1). - ON/OFF,sq1,,,0,,"choix
multiples",,,,50%,50%,0%, -   , -   , -   ,"H: Rôle actif, Réponse au CC, r",,,,,,,,Qualitatif,,,,,,,, , , , , , , , , , , , , , , , , , ,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,sq1 (s'active si E27>=condition),,,, ,E27b,,,"Évaluez la fréquence et l'intensité de l'énoncé : au retour d’un séjour chez l’autre parent, votre enfant vous questionne sur vos décisions présentes ou passsées ou vous accable de reproches ?",,sq1,,,2,,E1A,Jamais / Rarement / Parfois / Régulièrement / Souvent / Toujours / S.O.,4,8,0%,50%,50%, -   , 4 , 4 ,"H: Rôle actif, Réponse au CC, r",,,,,,,,, ,,,🔴,,,, , , , , , , , , , , , , , , , , , ,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,, ,E28,,,Dans quelle mesure votre enfant s'isole (ex.: chambre) ou se cache (ex.: toilettes) pour appeler son autre parents afin qu'on n'entende pas ses conversations,, ,,,2,,E1A,Jamais / Rarement / Parfois / Régulièrement / Souvent / Toujours / S.O.,4,8,100%,0%,0%, 8 , -   , -   ,"H: Rôle actif, Réponse au CC, r",,,,,,,,, ,,, ,,,, , , , , , , , , , , , , , , , , , ,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,, ,E29,,,Dans quelle mesure diriez-vous que votre enfant a changé ou adapté ses champs d’intérêts pour partager de plus en plus les intérêts de l’autre parent ?,,>=3,3,,2,,E4A,Nulle / Très faible / Faible / Moyenne / Élevé / Très élevé / S.O.,2,4,100%,0%,0%, 4 , -   , -   ,"H: Rôle actif, Réponse au CC, r",,,,,,,,, ,,, ,,,, , , , , , , , , , , , , , , , , , ,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,sq1 (s'active si E29>=condition),,,ATTN : nvlle SQ, ,E29a,,,Évaluez la fréquence et l'intensité de l'énoncé : votre enfant rejette de plus en plus vos valeurs et vos champs d’intérêts.,,sq1,,,3,,E4A,Nulle / Très faible / Faible / Moyenne / Élevé / Très élevé / S.O.,2,6,100%,0%,0%, 6 , -   , -   ,"H: Rôle actif, Réponse au CC, r",,,,,,,,, ,,, ,,,, , , , , , , , , , , , , , , , , , ,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"intensité 1 si âge (B02) >= 8 ans;
Intensité 2 si âge (B02) < 8ans",,, ,E30,,,Dans quelle mesure cet énoncé s'applique votre situation? Votre enfant réclame le droit de choisir les moments où il vous rend visite et la durée des visites chez vous.,, ,,,2,3,E1A,Jamais / Rarement / Parfois / Régulièrement / Souvent / Toujours / S.O.,4,12,50%,0%,50%, 6 , -   , 6 ,"H: Rôle actif, Réponse au CC, r",,,,,,,,, ,,, ,,,, , , , , , , , , , , , , , , , , , ,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
